repDistrict,donorCount 
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
90,3785
